AREA_TITLE,NAICS_TITLE,OCC_TITLE,A_MEAN,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
Minnesota,Radio and Television Broadcasting Stations,Computer and Mathematical Occupations,71710,32670,57030,76760,92100,102930
Mississippi,Radio and Television Broadcasting Stations,All Occupations,51580,22500,30650,41380,55320,94310
Missouri,Radio and Television Broadcasting Stations,All Occupations,59030,29960,35560,46630,73610,97460
Montana,Radio and Television Broadcasting Stations,All Occupations,52770,29140,35140,47110,61920,83580
Nebraska,Radio and Television Broadcasting Stations,All Occupations,56510,28710,38190,45490,62480,97930
Nevada,Radio and Television Broadcasting Stations,All Occupations,65110,33120,39490,51750,78750,102780
New Hampshire,Radio and Television Broadcasting Stations,All Occupations,73480,35540,43650,57600,79490,130410
New Jersey,Radio and Television Broadcasting Stations,All Occupations,86990,35560,50640,65910,97630,160620
New Mexico,Radio and Television Broadcasting Stations,All Occupations,63190,28210,37350,47200,70920,105930
New York,Radio and Television Broadcasting Stations,All Occupations,116640,43510,60340,93010,127370,198610
New York,Radio and Television Broadcasting Stations,Computer and Mathematical Occupations,97380,49010,75070,97490,114510,125650
North Carolina,Radio and Television Broadcasting Stations,All Occupations,57300,26610,31130,47620,66490,98730
North Dakota,Radio and Television Broadcasting Stations,All Occupations,63780,29540,38210,50010,76530,104000
Ohio,Radio and Television Broadcasting Stations,All Occupations,73300,30440,43890,61240,82100,128140
Ohio,Radio and Television Broadcasting Stations,Computer and Mathematical Occupations,91580,71760,77720,86050,99780,125590
Oklahoma,Radio and Television Broadcasting Stations,All Occupations,51000,23960,30120,41750,60260,95690
Oregon,Radio and Television Broadcasting Stations,All Occupations,71580,35850,44160,57700,78150,124120
Pennsylvania,Radio and Television Broadcasting Stations,All Occupations,80120,28480,43040,60750,96370,135570
Pennsylvania,Radio and Television Broadcasting Stations,Computer and Mathematical Occupations,84440,41180,55530,60320,97210,182230
Rhode Island,Radio and Television Broadcasting Stations,All Occupations,83100,35880,46480,62800,93480,150720
South Carolina,Radio and Television Broadcasting Stations,All Occupations,61630,27400,37910,45090,73270,117500
South Dakota,Radio and Television Broadcasting Stations,All Occupations,52850,28880,37250,45680,60610,83410
Tennessee,Radio and Television Broadcasting Stations,All Occupations,61420,29850,34970,49580,71360,103650
Tennessee,Radio and Television Broadcasting Stations,Computer and Mathematical Occupations,58190,37350,50640,57730,64950,79580
Texas,Radio and Television Broadcasting Stations,All Occupations,63960,29580,38460,47320,66560,107360
Texas,Radio and Television Broadcasting Stations,Computer and Mathematical Occupations,103870,39200,76000,97930,132870,161940
Texas,Radio and Television Broadcasting Stations,Data Scientists,149290,97930,135060,151320,161940,183190
Utah,Radio and Television Broadcasting Stations,All Occupations,80090,37590,45260,59990,95020,165710
Utah,Radio and Television Broadcasting Stations,Computer and Mathematical Occupations,135120,68800,78870,132660,176130,208820
Vermont,Radio and Television Broadcasting Stations,All Occupations,53600,34180,38490,46440,58820,83510
Virginia,Radio and Television Broadcasting Stations,All Occupations,60080,30390,39800,45840,71180,98470
Virginia,Radio and Television Broadcasting Stations,Computer and Mathematical Occupations,90290,56280,87420,93130,98970,114990
Washington,Radio and Television Broadcasting Stations,All Occupations,81110,42330,48350,69360,94420,139070
Washington,Radio and Television Broadcasting Stations,Computer and Mathematical Occupations,118020,63700,72610,103610,160600,213090
West Virginia,Radio and Television Broadcasting Stations,All Occupations,54140,23260,31080,40000,62740,92820
Wisconsin,Radio and Television Broadcasting Stations,All Occupations,66970,31840,39620,57080,80510,111150
Wisconsin,Radio and Television Broadcasting Stations,Computer and Mathematical Occupations,64750,39710,46060,63250,71450,100380
Wyoming,Radio and Television Broadcasting Stations,All Occupations,49800,27640,32810,41250,57610,72480
Guam,Radio and Television Broadcasting Stations,All Occupations,37160,22110,25260,28170,42300,63430
Puerto Rico,Radio and Television Broadcasting Stations,All Occupations,46140,21840,23560,35420,48160,75050
Alabama,Radio Broadcasting Stations,All Occupations,55110,22220,30040,43150,60710,85680
Alaska,Radio Broadcasting Stations,All Occupations,69210,36580,45020,58500,77420,114200
Arizona,Radio Broadcasting Stations,All Occupations,77780,32530,36680,52350,85330,166640
Arkansas,Radio Broadcasting Stations,All Occupations,44530,25340,29200,38480,51570,66560
California,Radio Broadcasting Stations,All Occupations,85930,37460,44740,60520,94920,162930
California,Radio Broadcasting Stations,Computer and Mathematical Occupations,97860,47340,60060,81070,128790,165390
Colorado,Radio Broadcasting Stations,All Occupations,73880,34860,40320,57370,83020,123720
Connecticut,Radio Broadcasting Stations,All Occupations,67240,34190,34980,49390,74990,127490
Florida,Radio Broadcasting Stations,All Occupations,87350,31220,42300,62180,101190,164910
Florida,Radio Broadcasting Stations,Computer and Mathematical Occupations,144890,59950,111690,159260,164910,208990
Georgia,Radio Broadcasting Stations,All Occupations,59480,23340,29970,44630,66300,124990
Hawaii,Radio Broadcasting Stations,All Occupations,76250,34390,44140,54940,77860,140320
Idaho,Radio Broadcasting Stations,All Occupations,55350,31200,38310,44500,61230,93510
Illinois,Radio Broadcasting Stations,All Occupations,61350,31200,34040,46760,64790,109820
Indiana,Radio Broadcasting Stations,All Occupations,50090,24450,32300,42760,61470,87000
Iowa,Radio Broadcasting Stations,All Occupations,54460,28820,35710,48820,60530,99020
Kansas,Radio Broadcasting Stations,All Occupations,50160,23530,30490,42950,54920,82710
Kentucky,Radio Broadcasting Stations,All Occupations,50120,22160,28830,43040,58850,86210
Louisiana,Radio Broadcasting Stations,All Occupations,54920,22690,25790,38920,68510,119510
Maine,Radio Broadcasting Stations,All Occupations,55600,30470,37630,46540,62400,86430
Maryland,Radio Broadcasting Stations,All Occupations,94350,44210,55290,70530,104380,163860
Massachusetts,Radio Broadcasting Stations,All Occupations,92790,36290,47330,73020,104870,164780
Michigan,Radio Broadcasting Stations,All Occupations,62190,27650,32900,46520,73320,111690
Minnesota,Radio Broadcasting Stations,All Occupations,61550,30940,35580,45650,63980,105220
Mississippi,Radio Broadcasting Stations,All Occupations,36010,19690,22110,30630,43180,57100
Missouri,Radio Broadcasting Stations,All Occupations,61260,29120,33560,46230,75680,101720
Montana,Radio Broadcasting Stations,All Occupations,49280,28440,34140,39710,55290,79440
Nebraska,Radio Broadcasting Stations,All Occupations,53800,28080,35530,44370,61220,94050
Nevada,Radio Broadcasting Stations,All Occupations,60050,29910,33120,49420,72400,99880
New Hampshire,Radio Broadcasting Stations,All Occupations,73630,35540,42310,57600,84400,130410
New Jersey,Radio Broadcasting Stations,All Occupations,85740,32220,46450,64620,96410,169740
New Mexico,Radio Broadcasting Stations,All Occupations,50320,26310,29930,39000,55560,88400
New York,Radio Broadcasting Stations,All Occupations,99640,35360,46630,75200,113370,166380
New York,Radio Broadcasting Stations,Computer and Mathematical Occupations,102680,65150,78720,97470,125990,144190
North Carolina,Radio Broadcasting Stations,All Occupations,54520,25810,30630,46570,64230,93050
North Dakota,Radio Broadcasting Stations,All Occupations,54910,27560,31190,46700,65670,101460
Ohio,Radio Broadcasting Stations,All Occupations,55980,26330,31200,46240,63630,96560
Oklahoma,Radio Broadcasting Stations,All Occupations,47080,22230,29230,36570,56610,93090
Oregon,Radio Broadcasting Stations,All Occupations,63760,35750,41770,50820,72460,111700
Pennsylvania,Radio Broadcasting Stations,All Occupations,70410,25730,36090,53300,79720,131810
Rhode Island,Radio Broadcasting Stations,All Occupations,69210,31200,35880,48860,80080,129710
South Carolina,Radio Broadcasting Stations,All Occupations,60640,21800,25590,40500,75570,135930
South Dakota,Radio Broadcasting Stations,All Occupations,49740,28410,33640,45380,55590,75230
Tennessee,Radio Broadcasting Stations,All Occupations,55900,28380,31020,46050,63780,97120
Tennessee,Radio Broadcasting Stations,Computer and Mathematical Occupations,62000,31190,47200,62060,82870,83370
Texas,Radio Broadcasting Stations,All Occupations,71860,23910,31570,45970,81990,136980
Texas,Radio Broadcasting Stations,Computer and Mathematical Occupations,107040,38830,79400,105760,134960,161950
Texas,Radio Broadcasting Stations,Data Scientists,149290,97930,135060,151320,161940,183190
Utah,Radio Broadcasting Stations,All Occupations,76050,34130,40340,53370,87550,135740
Vermont,Radio Broadcasting Stations,All Occupations,51610,32760,35180,45230,55280,83520
Virginia,Radio Broadcasting Stations,All Occupations,59470,27010,31030,45810,74840,104730
Washington,Radio Broadcasting Stations,All Occupations,85110,38150,46110,73650,95150,159710
West Virginia,Radio Broadcasting Stations,All Occupations,45150,21790,27930,36640,50380,79920
Wisconsin,Radio Broadcasting Stations,All Occupations,62330,28980,36980,47740,76660,108330
Wyoming,Radio Broadcasting Stations,All Occupations,45770,27640,29600,42520,55280,66970
Guam,Radio Broadcasting Stations,All Occupations,34050,22060,23800,26560,39980,58440
Puerto Rico,Radio Broadcasting Stations,All Occupations,31080,21840,22340,23530,31080,46910
Alabama,Television Broadcasting Stations,All Occupations,63000,37580,40620,48110,71380,104450
Arizona,Television Broadcasting Stations,All Occupations,90730,36800,47320,64530,102520,165740
Arkansas,Television Broadcasting Stations,All Occupations,50830,26760,37110,43300,59030,81300
California,Television Broadcasting Stations,All Occupations,106060,39090,58140,79660,125330,174260
California,Television Broadcasting Stations,Computer and Mathematical Occupations,89160,47920,63600,79800,106060,132970
Colorado,Television Broadcasting Stations,All Occupations,75530,39400,45790,62030,86280,126050
District of Columbia,Television Broadcasting Stations,All Occupations,118150,47630,64600,97950,133180,215300
Florida,Television Broadcasting Stations,All Occupations,72810,36250,41620,60950,84480,123870
Florida,Television Broadcasting Stations,Computer and Mathematical Occupations,81060,51090,60200,81330,91150,105980
Georgia,Television Broadcasting Stations,All Occupations,95820,39550,54810,76770,103140,166490
Georgia,Television Broadcasting Stations,Computer and Mathematical Occupations,83590,67170,67300,71140,98530,137890
Hawaii,Television Broadcasting Stations,All Occupations,81390,47000,50130,63260,93560,136520
Idaho,Television Broadcasting Stations,All Occupations,64280,30880,39720,49530,75820,102980
Illinois,Television Broadcasting Stations,All Occupations,105300,39030,60180,94640,126430,175230
Illinois,Television Broadcasting Stations,Computer and Mathematical Occupations,104030,69020,79130,97430,137030,145570
Indiana,Television Broadcasting Stations,All Occupations,66550,36250,38750,47180,71940,108880
Iowa,Television Broadcasting Stations,All Occupations,65920,37540,41360,48990,77660,113750
Kansas,Television Broadcasting Stations,All Occupations,58820,33530,35900,42750,66250,108030
Kentucky,Television Broadcasting Stations,All Occupations,69990,42590,47510,59600,77980,104590
Louisiana,Television Broadcasting Stations,All Occupations,62160,32550,38810,48840,73440,101860
Louisiana,Television Broadcasting Stations,Computer and Mathematical Occupations,67380,37440,46340,60300,81340,93410
Maryland,Television Broadcasting Stations,All Occupations,92800,46170,57800,77310,101460,164720
Massachusetts,Television Broadcasting Stations,All Occupations,87500,41570,49170,78170,104390,139000
Michigan,Television Broadcasting Stations,All Occupations,68680,34010,37060,52540,80760,133130
Minnesota,Television Broadcasting Stations,All Occupations,97530,34700,54750,81950,109420,164800
